"id_trabajo","id_habilidad"
"AI04137",13
"AI04138",13
"AI04140",13
"AI04141",13
"AI04142",13
"AI04145",13
"AI04151",13
"AI04153",13
"AI04167",13
"AI04168",13
"AI04186",13
"AI04189",13
"AI04191",13
"AI04204",13
"AI04208",13
"AI04213",13
"AI04218",13
"AI04222",13
"AI04226",13
"AI04230",13
"AI04242",13
"AI04256",13
"AI04259",13
"AI04267",13
"AI04272",13
"AI04283",13
"AI04284",13
"AI04289",13
"AI04292",13
"AI04297",13
"AI04298",13
"AI04310",13
"AI04311",13
"AI04315",13
"AI04318",13
"AI04319",13
"AI04322",13
"AI04323",13
"AI04326",13
"AI04332",13
"AI04333",13
"AI04335",13
"AI04338",13
"AI04364",13
"AI04367",13
"AI04374",13
"AI04377",13
"AI04379",13
"AI04392",13
"AI04395",13
"AI04396",13
"AI04408",13
"AI04417",13
"AI04418",13
"AI04424",13
"AI04428",13
"AI04431",13
"AI04435",13
"AI04436",13
"AI04439",13
"AI04447",13
"AI04450",13
"AI04452",13
"AI04461",13
"AI04465",13
"AI04468",13
"AI04474",13
"AI04489",13
"AI04499",13
"AI04503",13
"AI04507",13
"AI04509",13
"AI04510",13
"AI04518",13
"AI04521",13
"AI04523",13
"AI04529",13
"AI04530",13
"AI04533",13
"AI04534",13
"AI04535",13
"AI04541",13
"AI04542",13
"AI04548",13
"AI04557",13
"AI04578",13
"AI04580",13
"AI04581",13
"AI04582",13
"AI04585",13
"AI04588",13
"AI04598",13
"AI04601",13
"AI04621",13
"AI04628",13
"AI04636",13
"AI04638",13
"AI04639",13
"AI04640",13
"AI04642",13
"AI04643",13
"AI04651",13
"AI04652",13
"AI04657",13
"AI04658",13
"AI04660",13
"AI04665",13
"AI04667",13
"AI04668",13
"AI04685",13
"AI04686",13
"AI04689",13
"AI04695",13
"AI04697",13
"AI04710",13
"AI04720",13
"AI04733",13
"AI04735",13
"AI04743",13
"AI04746",13
"AI04758",13
"AI04765",13
"AI04766",13
"AI04777",13
"AI04778",13
"AI04781",13
"AI04785",13
"AI04787",13
"AI04792",13
"AI04794",13
"AI04797",13
"AI04808",13
"AI04812",13
"AI04827",13
"AI04840",13
"AI04841",13
"AI04849",13
"AI04854",13
"AI04859",13
"AI04868",13
"AI04882",13
"AI04898",13
"AI04901",13
"AI04910",13
"AI04912",13
"AI04919",13
"AI04930",13
"AI04941",13
"AI04952",13
"AI04956",13
"AI04975",13
"AI04984",13
"AI04987",13
"AI04991",13
"AI04993",13
"AI04994",13
"AI04998",13
"AI05003",13
"AI05008",13
"AI05010",13
"AI05011",13
"AI05015",13
"AI05016",13
"AI05018",13
"AI05020",13
"AI05022",13
"AI05023",13
"AI05027",13
"AI05029",13
"AI05031",13
"AI05035",13
"AI05038",13
"AI05040",13
"AI05042",13
"AI05052",13
"AI05070",13
"AI05080",13
"AI05101",13
"AI05107",13
"AI05110",13
"AI05114",13
"AI05122",13
"AI05131",13
"AI05132",13
"AI05134",13
"AI05151",13
"AI05156",13
"AI05158",13
"AI05162",13
"AI05175",13
"AI05180",13
"AI05193",13
"AI05197",13
"AI05198",13
"AI05202",13
"AI05208",13
"AI05215",13
"AI05219",13
"AI05222",13
"AI05223",13
"AI05225",13
"AI05240",13
"AI05243",13
"AI05244",13
"AI05245",13
"AI05250",13
"AI05251",13
"AI05254",13
"AI05255",13
"AI05264",13
"AI05267",13
"AI05269",13
"AI05276",13
"AI05278",13
"AI05282",13
"AI05284",13
"AI05304",13
"AI05308",13
"AI05312",13
"AI05322",13
"AI05326",13
"AI05327",13
"AI05335",13
"AI05338",13
"AI05342",13
"AI05349",13
"AI05351",13
"AI05355",13
"AI05360",13
"AI05366",13
"AI05367",13
"AI05370",13
"AI05375",13
"AI05377",13
"AI05393",13
"AI05428",13
"AI05429",13
"AI05434",13
"AI05441",13
"AI05442",13
"AI05455",13
"AI05460",13
"AI05463",13
"AI05465",13
"AI05490",13
"AI05492",13
"AI05494",13
"AI05498",13
"AI05499",13
"AI05501",13
"AI05517",13
"AI05520",13
"AI05531",13
"AI05552",13
"AI05558",13
"AI05568",13
"AI05573",13
"AI05590",13
"AI05593",13
"AI05596",13
"AI05603",13
"AI05605",13
"AI05611",13
"AI05614",13
"AI05617",13
"AI05641",13
"AI05644",13
"AI05653",13
"AI05654",13
"AI05660",13
"AI05666",13
"AI05679",13
"AI05681",13
"AI05692",13
"AI05695",13
"AI05696",13
"AI05702",13
"AI05704",13
"AI05715",13
"AI05717",13
"AI05719",13
"AI05723",13
"AI05726",13
"AI05736",13
"AI05737",13
"AI05742",13
"AI05749",13
"AI05756",13
"AI05772",13
"AI05777",13
"AI05778",13
"AI05780",13
"AI05787",13
"AI05789",13
"AI05792",13
"AI05807",13
"AI05811",13
"AI05822",13
"AI05823",13
"AI05828",13
"AI05832",13
"AI05839",13
"AI05842",13
"AI05843",13
"AI05851",13
"AI05853",13
"AI05854",13
"AI05855",13
"AI05857",13
"AI05867",13
"AI05868",13
"AI05874",13
"AI05886",13
"AI05894",13
"AI05904",13
"AI05907",13
"AI05910",13
"AI05911",13
"AI05919",13
"AI05924",13
"AI05925",13
"AI05933",13
"AI05940",13
"AI05941",13
"AI05947",13
"AI05958",13
"AI05979",13
"AI05981",13
"AI05998",13
"AI05999",13
"AI06002",13
"AI06011",13
"AI06012",13
"AI06016",13
"AI06021",13
"AI06025",13
"AI06029",13
"AI06035",13
"AI06041",13
"AI06043",13
"AI06044",13
"AI06047",13
"AI06048",13
"AI06050",13
"AI06052",13
"AI06065",13
"AI06075",13
"AI06077",13
"AI06083",13
"AI06114",13
"AI06117",13
"AI06119",13
"AI06124",13
"AI06128",13
"AI06140",13
"AI06151",13
"AI06152",13
"AI06162",13
"AI06164",13
"AI06165",13
"AI06167",13
"AI06169",13
"AI06174",13
"AI06177",13
"AI06184",13
"AI06185",13
"AI06191",13
"AI06198",13
"AI06204",13
"AI06212",13
"AI06218",13
"AI06223",13
"AI06226",13
"AI06229",13
"AI06231",13
"AI06235",13
"AI06237",13
"AI06250",13
"AI06253",13
"AI06258",13
"AI06260",13
"AI06262",13
"AI06266",13
"AI06272",13
"AI06277",13
"AI06278",13
"AI06288",13
"AI06295",13
"AI06296",13
"AI06301",13
"AI06305",13
"AI06310",13
"AI06315",13
"AI06316",13
"AI06323",13
"AI06327",13
"AI06332",13
"AI06353",13
"AI06354",13
"AI06356",13
"AI06366",13
"AI06374",13
"AI06380",13
"AI06387",13
"AI06395",13
"AI06407",13
"AI06409",13
"AI06413",13
"AI06415",13
"AI06422",13
"AI06426",13
"AI06431",13
"AI06433",13
"AI06453",13
"AI06454",13
"AI06455",13
"AI06468",13
"AI06471",13
"AI06475",13
"AI06481",13
"AI06483",13
"AI06485",13
"AI06486",13
"AI06488",13
"AI06493",13
"AI06498",13
"AI06502",13
"AI06503",13
"AI06511",13
"AI06513",13
"AI06517",13
"AI06518",13
"AI06527",13
"AI06533",13
"AI06539",13
"AI06540",13
"AI06547",13
"AI06552",13
"AI06556",13
"AI06567",13
"AI06568",13
"AI06582",13
"AI06590",13
"AI06595",13
"AI06599",13
"AI06607",13
"AI06609",13
"AI06619",13
"AI06620",13
"AI06622",13
"AI06626",13
"AI06628",13
"AI06629",13
"AI06634",13
"AI06637",13
"AI06655",13
"AI06668",13
"AI06675",13
"AI06685",13
"AI06690",13
"AI06695",13
"AI06698",13
"AI06709",13
"AI06719",13
"AI06720",13
"AI06726",13
"AI06731",13
"AI06754",13
"AI06762",13
"AI06771",13
"AI06778",13
"AI06783",13
"AI06785",13
"AI06794",13
"AI06796",13
"AI06812",13
"AI06818",13
"AI06822",13
"AI06829",13
"AI06832",13
"AI06838",13
"AI06842",13
"AI06843",13
"AI06845",13
"AI06847",13
"AI06853",13
"AI06860",13
"AI06864",13
"AI06870",13
"AI06877",13
"AI06885",13
"AI06891",13
"AI06893",13
"AI06895",13
"AI06898",13
"AI06899",13
"AI06907",13
"AI06912",13
"AI06913",13
"AI06916",13
"AI06924",13
"AI06932",13
"AI06938",13
"AI06939",13
"AI06941",13
"AI06943",13
"AI06947",13
"AI06958",13
"AI06960",13
"AI06961",13
"AI06963",13
"AI06964",13
"AI06966",13
"AI06976",13
"AI06978",13
"AI06983",13
"AI06995",13
"AI07008",13
"AI07015",13
"AI07019",13
"AI07040",13
"AI07042",13
"AI07048",13
"AI07060",13
"AI07065",13
"AI07067",13
"AI07079",13
"AI07081",13
"AI07095",13
"AI07102",13
"AI07109",13
"AI07123",13
"AI07127",13
"AI07136",13
"AI07142",13
"AI07144",13
"AI07147",13
"AI07157",13
"AI07160",13
"AI07163",13
"AI07177",13
"AI07179",13
"AI07185",13
"AI07190",13
"AI07197",13
"AI07203",13
"AI07217",13
"AI07224",13
"AI07233",13
"AI07244",13
"AI07252",13
"AI07254",13
"AI07256",13
"AI07269",13
"AI07281",13
"AI07282",13
"AI07301",13
"AI07308",13
"AI07310",13
"AI07316",13
"AI07322",13
"AI07333",13
"AI07341",13
"AI07347",13
"AI07350",13
"AI07351",13
"AI07353",13
"AI07355",13
"AI07358",13
"AI07365",13
"AI07366",13
"AI07373",13
"AI07374",13
"AI07375",13
"AI07377",13
"AI07383",13
"AI07384",13
"AI07385",13
"AI07389",13
"AI07391",13
"AI07396",13
"AI07398",13
"AI07401",13
"AI07419",13
"AI07420",13
"AI07423",13
"AI07424",13
"AI07430",13
"AI07435",13
"AI07439",13
"AI07451",13
"AI07452",13
"AI07453",13
"AI07457",13
"AI07458",13
"AI07461",13
"AI07464",13
"AI07471",13
"AI07475",13
"AI07477",13
"AI07480",13
"AI07481",13
"AI07483",13
"AI07488",13
"AI07495",13
"AI07497",13
"AI07502",13
"AI07518",13
"AI07525",13
"AI07529",13
"AI07536",13
"AI07537",13
"AI07544",13
"AI07545",13
"AI07546",13
"AI07548",13
"AI07563",13
"AI07566",13
"AI07569",13
"AI07572",13
"AI07577",13
"AI07592",13
"AI07602",13
"AI07611",13
"AI07613",13
"AI07629",13
"AI07638",13
"AI07641",13
"AI07649",13
"AI07655",13
"AI07662",13
"AI07663",13
"AI07666",13
"AI07667",13
"AI07674",13
"AI07680",13
"AI07685",13
"AI07690",13
"AI07693",13
"AI07704",13
"AI07707",13
"AI07709",13
"AI07718",13
"AI07722",13
"AI07723",13
"AI07724",13
"AI07725",13
"AI07726",13
"AI07737",13
"AI07742",13
"AI07743",13
"AI07751",13
"AI07752",13
"AI07760",13
"AI07763",13
"AI07771",13
"AI07774",13
"AI07777",13
"AI07778",13
"AI07780",13
"AI07789",13
"AI07791",13
"AI07798",13
"AI07812",13
"AI07814",13
"AI07818",13
"AI07823",13
"AI07839",13
"AI07840",13
"AI07843",13
"AI07854",13
"AI07858",13
"AI07861",13
"AI07867",13
"AI07869",13
"AI07872",13
"AI07874",13
"AI07883",13
"AI07886",13
"AI07898",13
"AI07899",13
"AI07900",13
"AI07902",13
"AI07903",13
"AI07910",13
"AI07916",13
"AI07941",13
"AI07952",13
"AI07953",13
"AI07956",13
"AI07957",13
"AI07965",13
"AI07977",13
"AI07980",13
"AI07990",13
"AI07993",13
"AI08000",13
"AI08006",13
"AI08008",13
"AI08009",13
"AI08017",13
"AI08020",13
"AI08021",13
"AI08028",13
"AI08040",13
"AI08041",13
"AI08048",13
"AI08051",13
"AI08054",13
"AI08063",13
"AI08065",13
"AI08069",13
"AI08071",13
"AI08073",13
"AI08079",13
"AI08082",13
"AI08087",13
"AI08089",13
"AI08091",13
"AI08098",13
"AI08100",13
"AI08108",13
"AI08115",13
"AI08117",13
"AI08118",13
"AI08119",13
"AI08121",13
"AI08122",13
"AI08126",13
"AI08128",13
"AI08137",13
"AI08139",13
"AI08152",13
"AI08161",13
"AI08163",13
"AI08168",13
"AI08171",13
"AI08176",13
"AI08180",13
"AI08191",13
"AI08193",13
"AI08199",13
"AI08203",13
"AI08222",13
"AI08230",13
"AI08244",13
"AI08270",13
"AI08272",13
"AI08281",13
"AI08288",13
"AI08292",13
"AI08301",13
"AI08303",13
"AI08310",13
"AI08314",13
"AI08330",13
"AI08333",13
"AI08335",13
"AI08348",13
"AI08350",13
"AI08356",13
"AI08363",13
"AI08375",13
"AI08377",13
"AI08378",13
"AI08382",13
"AI08384",13
"AI08385",13
"AI08387",13
"AI08405",13
"AI08409",13
"AI08410",13
"AI08426",13
"AI08434",13
"AI08440",13
"AI08443",13
"AI08446",13
"AI08450",13
"AI08452",13
"AI08456",13
"AI08460",13
"AI08466",13
"AI08471",13
"AI08487",13
"AI08502",13
"AI08506",13
"AI08510",13
"AI08515",13
"AI08523",13
"AI08527",13
"AI08529",13
"AI08531",13
"AI08539",13
"AI08540",13
"AI08543",13
"AI08546",13
"AI08548",13
"AI08552",13
"AI08553",13
"AI08557",13
"AI08571",13
"AI08573",13
"AI08576",13
"AI08580",13
"AI08586",13
"AI08606",13
"AI08608",13
"AI08621",13
"AI08624",13
"AI08625",13
"AI08628",13
"AI08629",13
"AI08632",13
"AI08633",13
"AI08636",13
"AI08637",13
"AI08646",13
"AI08652",13
"AI08654",13
"AI08666",13
"AI08673",13
"AI08676",13
"AI08679",13
"AI08694",13
"AI08695",13
"AI08703",13
"AI08720",13
"AI08729",13
"AI08731",13
"AI08735",13
"AI08738",13
"AI08747",13
"AI08754",13
"AI08758",13
"AI08764",13
"AI08767",13
"AI08769",13
"AI08776",13
"AI08784",13
"AI08792",13
"AI08795",13
"AI08798",13
"AI08803",13
"AI08804",13
"AI08810",13
"AI08811",13
"AI08817",13
"AI08821",13
"AI08828",13
"AI08833",13
"AI08835",13
"AI08838",13
"AI08840",13
"AI08843",13
"AI08847",13
"AI08850",13
"AI08858",13
"AI08873",13
"AI08874",13
"AI08875",13
"AI08877",13
"AI08884",13
"AI08885",13
"AI08899",13
"AI08905",13
"AI08909",13
"AI08913",13
"AI08917",13
"AI08926",13
"AI08934",13
"AI08939",13
"AI08941",13
"AI08953",13
"AI08979",13
"AI08990",13
"AI08991",13
"AI08997",13
"AI09007",13
"AI09017",13
"AI09025",13
"AI09042",13
"AI09043",13
"AI09044",13
"AI09045",13
"AI09049",13
"AI09053",13
"AI09058",13
"AI09069",13
"AI09073",13
"AI09078",13
"AI09081",13
"AI09085",13
"AI09086",13
"AI09087",13
"AI09091",13
"AI09095",13
"AI09096",13
"AI09097",13
"AI09104",13
"AI09120",13
"AI09122",13
"AI09152",13
"AI09162",13
"AI09176",13
"AI09179",13
"AI09180",13
"AI09186",13
"AI09188",13
"AI09189",13
"AI09190",13
"AI09213",13
"AI09241",13
"AI09245",13
"AI09254",13
"AI09255",13
"AI09269",13
"AI09271",13
"AI09273",13
"AI09275",13
"AI09279",13
"AI09281",13
"AI09289",13
"AI09298",13
"AI09302",13
"AI09306",13
"AI09334",13
"AI09341",13
"AI09343",13
"AI09345",13
"AI09350",13
"AI09351",13
"AI09354",13
"AI09369",13
"AI09370",13
"AI09371",13
"AI09374",13
"AI09381",13
"AI09384",13
"AI09387",13
"AI09401",13
"AI09402",13
"AI09404",13
"AI09410",13
"AI09411",13
"AI09413",13
"AI09415",13
"AI09416",13
"AI09417",13
"AI09424",13
"AI09439",13
"AI09440",13
"AI09447",13
"AI09463",13
"AI09468",13
"AI09471",13
"AI09476",13
"AI09479",13
"AI09495",13
"AI09505",13
"AI09515",13
"AI09521",13
"AI09530",13
"AI09533",13
"AI09540",13
"AI09543",13
"AI09548",13
"AI09550",13
"AI09556",13
"AI09559",13
"AI09565",13
"AI09569",13
"AI09576",13
"AI09577",13
"AI09581",13
"AI09586",13
"AI09593",13
"AI09602",13
"AI09611",13
"AI09630",13
"AI09638",13
"AI09639",13
"AI09640",13
"AI09660",13
"AI09666",13
"AI09675",13
"AI09681",13
"AI09682",13
"AI09689",13
"AI09699",13
"AI09732",13
"AI09743",13
"AI09744",13
"AI09755",13
"AI09761",13
"AI09773",13
"AI09776",13
"AI09779",13
"AI09781",13
"AI09787",13
"AI09793",13
"AI09803",13
"AI09805",13
"AI09810",13
"AI09817",13
"AI09820",13
"AI09822",13
"AI09830",13
"AI09833",13
"AI09838",13
"AI09844",13
"AI09849",13
"AI09854",13
"AI09857",13
"AI09858",13
"AI09861",13
"AI09864",13
"AI09865",13
"AI09867",13
"AI09877",13
"AI09885",13
"AI09888",13
"AI09897",13
"AI09904",13
"AI09906",13
"AI09909",13
"AI09911",13
"AI09914",13
"AI09916",13
"AI09923",13
"AI09925",13
"AI09927",13
"AI09932",13
"AI09936",13
"AI09941",13
"AI09947",13
"AI09948",13
"AI09951",13
"AI09953",13
"AI09957",13
"AI09962",13
"AI09964",13
"AI09966",13
"AI09970",13
"AI09974",13
"AI09984",13
"AI09986",13
"AI09994",13
"AI09996",13
"AI10001",13
"AI10018",13
"AI10024",13
"AI10025",13
"AI10027",13
"AI10028",13
"AI10036",13
"AI10045",13
"AI10055",13
"AI10063",13
"AI10064",13
"AI10075",13
"AI10079",13
"AI10084",13
"AI10089",13
"AI10100",13
"AI10114",13
"AI10115",13
"AI10119",13
"AI10124",13
"AI10128",13
"AI10130",13
"AI10131",13
"AI10136",13
"AI10141",13
"AI10177",13
"AI10178",13
"AI10183",13
"AI10194",13
"AI10195",13
"AI10197",13
"AI10201",13
"AI10207",13
"AI10216",13
"AI10225",13
"AI10228",13
"AI10230",13
"AI10234",13
"AI10238",13
"AI10240",13
"AI10248",13
"AI10262",13
"AI10267",13
"AI10274",13
"AI10281",13
"AI10282",13
"AI10289",13
"AI10295",13
"AI10299",13
"AI10303",13
"AI10304",13
"AI10311",13
"AI10312",13
"AI10319",13
"AI10324",13
"AI10340",13
"AI10341",13
"AI10343",13
"AI10345",13
"AI10350",13
"AI10354",13
"AI10359",13
"AI10362",13
"AI10367",13
"AI10368",13
"AI10369",13
"AI10373",13
"AI10377",13
"AI10384",13
"AI10386",13
"AI10389",13
"AI10393",13
"AI10408",13
"AI10413",13
"AI10416",13
"AI10438",13
"AI10439",13
"AI10446",13
"AI10461",13
"AI10466",13
"AI10483",13
"AI10494",13
"AI10496",13
"AI10497",13
"AI10506",13
"AI10508",13
"AI10520",13
"AI10526",13
"AI10530",13
"AI10536",13
"AI10542",13
"AI10547",13
"AI10549",13
"AI10551",13
"AI10553",13
"AI10566",13
"AI10600",13
"AI10601",13
"AI10604",13
"AI10605",13
"AI10621",13
"AI10622",13
"AI10629",13
"AI10630",13
"AI10631",13
"AI10638",13
"AI10640",13
"AI10645",13
"AI10648",13
"AI10649",13
"AI10662",13
"AI10678",13
"AI10679",13
"AI10682",13
"AI10683",13
"AI10707",13
"AI10708",13
"AI10711",13
"AI10723",13
"AI10727",13
"AI10733",13
"AI10738",13
"AI10739",13
"AI10753",13
"AI10754",13
"AI10755",13
"AI10757",13
"AI10762",13
"AI10767",13
"AI10775",13
"AI10777",13
"AI10789",13
"AI10793",13
"AI10798",13
"AI10802",13
"AI10804",13
"AI10812",13
"AI10813",13
"AI10814",13
"AI10819",13
"AI10827",13
"AI10828",13
"AI10835",13
"AI10836",13
"AI10837",13
"AI10848",13
"AI10855",13
"AI10860",13
"AI10861",13
"AI10875",13
"AI10882",13
"AI10894",13
"AI10899",13
"AI10903",13
"AI10904",13
"AI10907",13
"AI10914",13
"AI10922",13
"AI10934",13
"AI10935",13
"AI10937",13
"AI10938",13
"AI10955",13
"AI10961",13
"AI10975",13
"AI10985",13
"AI10987",13
"AI10988",13
"AI10992",13
"AI10998",13
"AI11003",13
"AI11010",13
"AI11033",13
"AI11043",13
"AI11047",13
"AI11051",13
"AI11052",13
"AI11054",13
"AI11057",13
"AI11064",13
"AI11072",13
"AI11083",13
"AI11087",13
"AI11088",13
"AI11090",13
"AI11091",13
"AI11097",13
"AI11103",13
"AI11107",13
"AI11121",13
"AI11122",13
"AI11124",13
"AI11145",13
"AI11156",13
"AI11163",13
"AI11171",13
"AI11176",13
"AI11177",13
"AI11178",13
"AI11180",13
"AI11181",13
"AI11194",13
"AI11198",13
"AI11201",13
"AI11205",13
"AI11212",13
"AI11220",13
"AI11231",13
"AI11239",13
"AI11240",13
"AI11243",13
"AI11246",13
"AI11255",13
"AI11256",13
"AI11264",13
"AI11266",13
"AI11269",13
"AI11276",13
"AI11281",13
"AI11284",13
"AI11288",13
"AI11293",13
"AI11296",13
"AI11311",13
"AI11319",13
"AI11324",13
"AI11325",13
"AI11329",13
"AI11331",13
"AI11333",13
"AI11335",13
"AI11337",13
"AI11340",13
"AI11345",13
"AI11349",13
"AI11355",13
"AI11362",13
"AI11366",13
"AI11383",13
"AI11384",13
"AI11387",13
"AI11399",13
"AI11410",13
"AI11411",13
"AI11415",13
"AI11421",13
"AI11424",13
"AI11429",13
"AI11459",13
"AI11461",13
"AI11462",13
"AI11472",13
"AI11476",13
"AI11477",13
"AI11479",13
"AI11484",13
"AI11501",13
"AI11514",13
"AI11519",13
"AI11521",13
"AI11535",13
"AI11546",13
"AI11547",13
"AI11558",13
"AI11560",13
"AI11564",13
"AI11568",13
"AI11602",13
"AI11605",13
"AI11615",13
"AI11620",13
"AI11631",13
"AI11639",13
"AI11641",13
"AI11643",13
"AI11646",13
"AI11655",13
"AI11677",13
"AI11689",13
"AI11692",13
"AI11694",13
"AI11701",13
"AI11704",13
"AI11706",13
"AI11709",13
"AI11724",13
"AI11730",13
"AI11734",13
"AI11749",13
"AI11753",13
"AI11754",13
"AI11764",13
"AI11765",13
"AI11781",13
"AI11794",13
"AI11806",13
"AI11810",13
"AI11815",13
"AI11821",13
"AI11827",13
"AI11831",13
"AI11832",13
"AI11842",13
"AI11844",13
"AI11858",13
"AI11865",13
"AI11869",13
"AI11870",13
"AI11871",13
"AI11877",13
"AI11878",13
"AI11881",13
"AI11886",13
"AI11891",13
"AI11898",13
"AI11904",13
"AI11913",13
"AI11918",13
"AI11920",13
"AI11929",13
"AI11934",13
"AI11935",13
"AI11936",13
"AI11946",13
"AI11948",13
"AI11955",13
"AI11979",13
"AI11981",13
"AI11986",13
"AI11992",13
"AI12009",13
"AI12021",13
"AI12037",13
"AI12039",13
"AI12041",13
"AI12044",13
"AI12053",13
"AI12055",13
"AI12061",13
"AI12063",13
"AI12065",13
"AI12072",13
"AI12076",13
"AI12080",13
"AI12081",13
"AI12083",13
"AI12092",13
"AI12106",13
"AI12119",13
"AI12126",13
"AI12145",13
"AI12160",13
"AI12178",13
"AI12180",13
"AI12186",13
"AI12191",13
"AI12192",13
"AI12193",13
"AI12201",13
"AI12218",13
"AI12222",13
"AI12235",13
"AI12236",13
"AI12249",13
"AI12252",13
"AI12254",13
"AI12260",13
"AI12269",13
"AI12276",13
"AI12278",13
"AI12282",13
"AI12290",13
"AI12296",13
"AI12299",13
"AI12302",13
"AI12308",13
"AI12316",13
"AI12320",13
"AI12322",13
"AI12355",13
"AI12374",13
"AI12379",13
"AI12380",13
"AI12389",13
"AI12394",13
"AI12396",13
"AI12398",13
"AI12403",13
"AI12404",13
"AI12414",13
"AI12416",13
"AI12419",13
"AI12428",13
"AI12430",13
"AI12434",13
"AI12435",13
"AI12437",13
"AI12450",13
"AI12459",13
"AI12461",13
"AI12467",13
"AI12472",13
"AI12475",13
"AI12483",13
"AI12484",13
"AI12490",13
"AI12492",13
"AI12499",13
"AI12502",13
"AI12503",13
"AI12507",13
"AI12509",13
"AI12510",13
"AI12512",13
"AI12513",13
"AI12517",13
"AI12518",13
"AI12520",13
"AI12527",13
"AI12536",13
"AI12540",13
"AI12541",13
"AI12549",13
"AI12565",13
"AI12584",13
"AI12586",13
"AI12593",13
"AI12594",13
"AI12595",13
"AI12596",13
"AI12597",13
"AI12600",13
"AI12609",13
"AI12624",13
"AI12628",13
"AI12631",13
"AI12633",13
"AI12636",13
"AI12645",13
"AI12655",13
"AI12656",13
"AI12660",13
"AI12664",13
"AI12671",13
"AI12678",13
"AI12679",13
"AI12683",13
"AI12688",13
"AI12691",13
"AI12694",13
"AI12695",13
"AI12705",13
"AI12706",13
"AI12709",13
"AI12711",13
"AI12717",13
"AI12722",13
"AI12732",13
"AI12735",13
"AI12738",13
"AI12741",13
"AI12750",13
"AI12760",13
"AI12761",13
"AI12771",13
"AI12776",13
"AI12779",13
"AI12780",13
"AI12781",13
"AI12786",13
"AI12792",13
"AI12808",13
"AI12815",13
"AI12817",13
"AI12822",13
"AI12824",13
"AI12825",13
"AI12828",13
"AI12834",13
"AI12845",13
"AI12846",13
"AI12847",13
"AI12849",13
"AI12855",13
"AI12871",13
"AI12878",13
"AI12895",13
"AI12896",13
"AI12902",13
"AI12909",13
"AI12911",13
"AI12924",13
"AI12927",13
"AI12937",13
"AI12940",13
"AI12949",13
"AI12955",13
"AI12971",13
"AI12982",13
"AI12984",13
"AI12988",13
"AI12993",13
"AI13002",13
"AI13003",13
"AI13015",13
"AI13023",13
"AI13029",13
"AI13032",13
"AI13037",13
"AI13040",13
"AI13043",13
"AI13045",13
"AI13046",13
"AI13049",13
"AI13058",13
"AI13060",13
"AI13061",13
"AI13062",13
"AI13070",13
"AI13071",13
"AI13072",13
"AI13074",13
"AI13081",13
"AI13084",13
"AI13087",13
"AI13093",13
"AI13094",13
"AI13099",13
"AI13101",13
"AI13105",13
"AI13106",13
"AI13109",13
"AI13111",13
"AI13112",13
"AI13125",13
"AI13126",13
"AI13131",13
"AI13134",13
"AI13142",13
"AI13143",13
"AI13148",13
"AI13157",13
"AI13158",13
"AI13160",13
"AI13161",13
"AI13169",13
"AI13175",13
"AI13176",13
"AI13177",13
"AI13200",13
"AI13205",13
"AI13208",13
"AI13218",13
"AI13220",13
"AI13225",13
"AI13226",13
"AI13231",13
"AI13233",13
"AI13237",13
"AI13261",13
"AI13263",13
"AI13268",13
"AI13276",13
"AI13280",13
"AI13283",13
"AI13289",13
"AI13290",13
"AI13295",13
"AI13297",13
"AI13302",13
"AI13305",13
"AI13306",13
"AI13319",13
"AI13325",13
"AI13327",13
"AI13330",13
"AI13331",13
"AI13335",13
"AI13340",13
"AI13347",13
"AI13364",13
"AI13376",13
"AI13378",13
"AI13393",13
"AI13394",13
"AI13417",13
"AI13421",13
"AI13425",13
"AI13430",13
"AI13437",13
"AI13442",13
"AI13444",13
"AI13447",13
"AI13456",13
"AI13457",13
"AI13464",13
"AI13466",13
"AI13475",13
"AI13485",13
"AI13486",13
"AI13499",13
"AI13501",13
"AI13511",13
"AI13512",13
"AI13513",13
"AI13527",13
"AI13533",13
"AI13541",13
"AI13545",13
"AI13560",13
"AI13580",13
"AI13582",13
"AI13583",13
"AI13584",13
"AI13586",13
"AI13594",13
"AI13602",13
"AI13618",13
"AI13623",13
"AI13629",13
"AI13642",13
"AI13645",13
"AI13663",13
"AI13665",13
"AI13667",13
"AI13674",13
"AI13680",13
"AI13682",13
"AI13690",13
"AI13691",13
"AI13715",13
"AI13718",13
"AI13723",13
"AI13731",13
"AI13734",13
"AI13741",13
"AI13747",13
"AI13753",13
"AI13756",13
"AI13760",13
"AI13770",13
"AI13776",13
"AI13778",13
"AI13781",13
"AI13786",13
"AI13790",13
"AI13800",13
"AI13803",13
"AI13805",13
"AI13808",13
"AI13809",13
"AI13810",13
"AI13811",13
"AI13813",13
"AI13814",13
"AI13816",13
"AI13817",13
"AI13830",13
"AI13846",13
"AI13851",13
"AI13863",13
"AI13872",13
"AI13875",13
"AI13889",13
"AI13907",13
"AI13910",13
"AI13912",13
"AI13914",13
"AI13920",13
"AI13928",13
"AI13930",13
"AI13937",13
"AI13940",13
"AI13941",13
"AI13950",13
"AI13952",13
"AI13956",13
"AI13965",13
"AI13971",13
"AI13974",13
"AI13976",13
"AI14005",13
"AI14008",13
"AI14015",13
"AI14017",13
"AI14018",13
"AI14022",13
"AI14034",13
"AI14040",13
"AI14043",13
"AI14049",13
"AI14050",13
"AI14059",13
"AI14062",13
"AI14075",13
"AI14080",13
"AI14083",13
"AI14086",13
"AI14100",13
"AI14109",13
