"id_trabajo","titulo","salario_usd","moneda","nivel_experiencia","tipo_contrato","localizacion","tamano_empresa","modalidad","habilidades","titulacion","anos_experiencia","industria","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","empresa","residencia_empleado"
"AI08839","Investigador/a en Machine Learning",58860.0,"USD","intermedio","temporal","China","grande","remoto","Python, R, TensorFlow","grado",4,"transporte","2024-10-13","2024-12-15",1321,9.7,"Cloud AI Solutions","China"
"AI08845","Investigador/a en Machine Learning",182110.0,"EUR","ejecutivo","parcial","Francia","pequeña","hibrido","Git, NLP, Python, Tableau","grado",13,"energia","2025-03-18","2025-04-08",1774,9.6,"Future Systems","Francia"
"AI08851","Ingeniero/a de Operaciones de Aprendizaje Automatico",83201.0,"USD","principiante","completo","Finlandia","pequeña","hibrido","Hadoop, NLP, Python","master",1,"inmobiliaria","2025-02-21","2025-03-27",543,7.2,"Predictive Systems","Tailandia"
"AI08860","Cientifico de Datos",126474.0,"USD","avanzado","temporal","Israel","grande","remoto","Java, Kubernetes, Tableau","grado",6,"consultoria","2025-02-20","2025-04-07",1834,5.9,"AI Innovations","Rusia"
"AI08861","Investigador de IA",160685.0,"EUR","ejecutivo","parcial","Paises Bajos","pequeña","presencial","GCP, Git, R, Spark","grado",13,"medios","2024-05-28","2024-06-13",2083,6.0,"Machine Intelligence Group","Países Bajos"
"AI08863","Consultor de IA",85129.0,"USD","principiante","parcial","Dinamarca","pequeña","presencial","NLP, PyTorch, TensorFlow","doctorado",0,"energia","2024-09-29","2024-12-06",1340,8.8,"Quantum Computing Inc","Dinamarca"
"AI08865","Ingeniero de Vision por Computadora",50185.0,"USD","principiante","temporal","Finlandia","grande","hibrido","AWS, Deep Learning, R","tecnico superior",1,"educacion","2024-06-16","2024-07-02",1048,7.8,"AI Innovations","India"
"AI08873","Ingeniero de Aprendizaje Profundo",140537.0,"EUR","avanzado","temporal","Francia","grande","remoto","Linux, Mathematics, MLOps, PyTorch, TensorFlow","grado",6,"finanzas","2024-06-08","2024-07-29",1729,5.8,"Neural Networks Co","Francia"
"AI08874","Cientifico/a de Datos Principal",72674.0,"USD","intermedio","completo","Israel","mediana","presencial","Java, Kubernetes, Linux, PyTorch, SQL","grado",2,"consultoria","2025-04-10","2025-06-22",1258,7.7,"TechCorp Inc","Vietnam"
"AI08875","Gerente de Producto de IA",96117.0,"EUR","intermedio","completo","Francia","grande","remoto","Java, Linux, Scala","tecnico superior",2,"educacion","2025-04-21","2025-06-20",1684,7.7,"AI Innovations","Australia"
"AI08892","Investigador de IA",124121.0,"EUR","intermedio","completo","Paises Bajos","grande","presencial","Git, PyTorch, TensorFlow","grado",3,"manufactura","2025-01-15","2025-02-07",1523,5.8,"Smart Analytics","Países Bajos"
"AI08904","Ingeniero de Vision por Computadora",149385.0,"EUR","ejecutivo","completo","Austria","grande","hibrido","Git, Python, Spark, TensorFlow","tecnico superior",15,"inmobiliaria","2024-06-18","2024-07-05",586,6.5,"Neural Networks Co","Belgica"
"AI08907","Ingeniero/a de Sistemas Autonomos",130219.0,"EUR","avanzado","temporal","Alemania","grande","remoto","Java, Python, SQL","doctorado",9,"politica","2024-09-01","2024-11-04",1562,5.4,"Smart Analytics","Alemania"
"AI08908","Ingeniero de Procesamiento de Lenguaje Natural",150596.0,"JPY","ejecutivo","temporal","Japon","grande","presencial","Hadoop, Python, Scala, SQL, TensorFlow","grado",16,"educacion","2024-03-14","2024-05-07",1265,8.4,"Digital Transformation LLC","Japon"
"AI08909","Director/a de Inteligencia Artificial",144363.0,"USD","ejecutivo","parcial","Suecia","grande","presencial","Deep Learning, Linux, Mathematics, R, SQL","doctorado",14,"medios","2024-05-19","2024-06-29",1823,7.6,"Digital Transformation LLC","Kenia"
"AI08910","Ingeniero de Software de IA",21072.0,"USD","principiante","completo","India","pequeña","remoto","GCP, Kubernetes, MLOps, NLP","doctorado",1,"tecnologia","2024-12-15","2025-01-26",905,6.9,"Future Systems","India"
"AI08911","Ingeniero/a de Operaciones de Aprendizaje Automatico",186827.0,"USD","ejecutivo","completo","Israel","pequeña","presencial","Java, Mathematics, NLP, PyTorch, TensorFlow","master",14,"minorista","2024-05-12","2024-06-03",1583,6.1,"Machine Intelligence Group","Israel"
"AI08912","Cientifico/a de Datos Principal",143167.0,"USD","avanzado","parcial","Corea del Sur","pequeña","remoto","NLP, Python, PyTorch","grado",9,"educacion","2025-01-19","2025-02-13",1955,8.8,"Quantum Computing Inc","Corea del Sur"
"AI08914","Ingeniero de Aprendizaje Profundo",276188.0,"EUR","ejecutivo","autonomo","Alemania","grande","hibrido","Data Visualization, GCP, Git","grado",13,"finanzas","2024-08-23","2024-10-28",1647,8.1,"Digital Transformation LLC","Alemania"
"AI08932","Cientifico Investigador",67162.0,"AUD","principiante","autonomo","Australia","grande","remoto","Java, Scala, Statistics","grado",0,"politica","2024-08-29","2024-10-24",1973,9.2,"Cloud AI Solutions","Australia"
"AI08939","Cientifico Investigador",159226.0,"CHF","intermedio","completo","Suiza","pequeña","presencial","Data Visualization, Linux, MLOps","grado",4,"videojuegos","2024-05-26","2024-07-29",794,8.2,"Future Systems","China"
"AI08940","Ingeniero de Software de IA",62380.0,"USD","principiante","parcial","Irlanda","grande","presencial","Kubernetes, MLOps, Scala, Spark, SQL","doctorado",1,"salud","2025-03-02","2025-03-28",1960,6.9,"AI Innovations","Rumania"
"AI08944","Especialista en IA",105999.0,"CHF","principiante","parcial","Suiza","mediana","hibrido","GCP, Hadoop, Kubernetes, R","doctorado",0,"consultoria","2024-12-04","2025-02-09",1844,8.0,"DeepTech Ventures","Ghana"
"AI08950","Consultor de IA",23683.0,"USD","principiante","temporal","India","pequeña","hibrido","Git, Kubernetes, R","doctorado",0,"educacion","2024-08-04","2024-10-12",1085,8.9,"Quantum Computing Inc","India"
"AI08953","Ingeniero de Robotica",140225.0,"EUR","avanzado","temporal","Paises Bajos","mediana","presencial","Deep Learning, Kubernetes, Linux, Mathematics, SQL","doctorado",6,"inmobiliaria","2024-04-23","2024-06-01",755,8.0,"TechCorp Inc","Países Bajos"
"AI08957","Cientifico/a de Datos Principal",59341.0,"EUR","principiante","completo","Paises Bajos","grande","hibrido","Java, MLOps, R","grado",1,"salud","2024-04-22","2024-06-02",2363,7.2,"Digital Transformation LLC","Países Bajos"
"AI08963","Especialista en IA",28039.0,"USD","principiante","parcial","China","mediana","presencial","AWS, Computer Vision, Hadoop, NLP, Tableau","doctorado",0,"automocion","2024-08-24","2024-10-09",636,8.7,"TechCorp Inc","China"
"AI08966","Investigador de IA",79472.0,"SGD","principiante","parcial","Singapur","pequeña","presencial","Kubernetes, Mathematics, MLOps, NLP, Scala","grado",0,"videojuegos","2025-02-12","2025-02-28",1571,7.0,"Predictive Systems","Nigeria"
"AI08967","Gerente de Producto de IA",92695.0,"USD","intermedio","parcial","Corea del Sur","pequeña","remoto","Docker, GCP, Python, TensorFlow","tecnico superior",3,"politica","2025-04-29","2025-06-19",802,5.6,"Quantum Computing Inc","Corea del Sur"
"AI08968","Ingeniero de Procesamiento de Lenguaje Natural",105477.0,"JPY","intermedio","parcial","Japon","grande","presencial","Deep Learning, Mathematics, Spark","grado",2,"finanzas","2025-03-28","2025-04-16",1334,5.1,"Algorithmic Solutions","Sudafrica"
"AI08969","Consultor de IA",59744.0,"USD","principiante","completo","Finlandia","grande","remoto","Data Visualization, Mathematics, MLOps, PyTorch","doctorado",0,"consultoria","2025-01-11","2025-03-23",1224,6.8,"Neural Networks Co","Finlandia"
"AI08971","Gerente de Producto de IA",75503.0,"USD","intermedio","completo","Corea del Sur","grande","remoto","Data Visualization, Git, Java, Scala","tecnico superior",4,"educacion","2024-10-01","2024-10-25",1856,5.5,"Cognitive Computing","Corea del Sur"
"AI08979","Consultor de IA",262984.0,"USD","ejecutivo","temporal","Irlanda","grande","presencial","Computer Vision, Java, Linux, Scala, Spark","doctorado",11,"transporte","2024-12-06","2025-01-22",2032,5.7,"Neural Networks Co","Irlanda"
"AI08980","Especialista en IA",82698.0,"GBP","intermedio","temporal","Reino Unido","grande","hibrido","Data Visualization, Docker, Spark","doctorado",2,"consultoria","2025-03-22","2025-05-04",1128,5.7,"Neural Networks Co","Reino Unido"
"AI08986","Cientifico/a de Datos Principal",201256.0,"CAD","ejecutivo","temporal","Canada","grande","presencial","Azure, Computer Vision, Python","grado",17,"medios","2025-03-15","2025-05-14",999,6.2,"DataVision Ltd","Italia"
"AI08990","Ingeniero/a de Operaciones de Aprendizaje Automatico",62271.0,"EUR","principiante","autonomo","Alemania","mediana","hibrido","Docker, Git, Hadoop, Linux, R","master",0,"manufactura","2024-08-25","2024-11-02",1742,7.1,"TechCorp Inc","Alemania"
"AI08991","Investigador/a en Machine Learning",186844.0,"CAD","ejecutivo","autonomo","Canada","pequeña","remoto","Java, Kubernetes, Linux, Mathematics, Statistics","grado",18,"minorista","2024-08-26","2024-10-11",1541,9.1,"Machine Intelligence Group","Canada"
"AI08992","Ingeniero de Software de IA",151803.0,"USD","avanzado","autonomo","Estados Unidos","grande","presencial","Computer Vision, Data Visualization, Deep Learning, NLP, R","doctorado",9,"manufactura","2024-07-07","2024-07-25",2344,8.0,"Neural Networks Co","Estados Unidos"
"AI08994","Ingeniero de Aprendizaje Profundo",92335.0,"USD","principiante","completo","Irlanda","grande","remoto","AWS, Kubernetes, Scala, SQL","grado",0,"minorista","2024-09-08","2024-10-31",1318,8.0,"Algorithmic Solutions","Irlanda"
"AI08998","Ingeniero de Datos",88659.0,"EUR","intermedio","temporal","Austria","grande","remoto","AWS, Data Visualization, NLP, R, Tableau","grado",4,"telecomunicaciones","2024-03-05","2024-04-16",2403,7.5,"Neural Networks Co","Austria"
"AI08999","Ingeniero de Aprendizaje Automatico",205613.0,"USD","avanzado","parcial","Noruega","grande","remoto","Deep Learning, R, TensorFlow","grado",8,"inmobiliaria","2024-10-01","2024-11-06",1407,5.6,"Digital Transformation LLC","Australia"
"AI09000","Ingeniero de Software de IA",90371.0,"EUR","principiante","completo","Alemania","mediana","remoto","GCP, Java, Kubernetes, Mathematics, Scala","doctorado",0,"manufactura","2024-10-14","2024-12-06",1818,7.1,"DeepTech Ventures","Alemania"
"AI09001","Analista de Datos",88134.0,"USD","principiante","completo","Suecia","grande","remoto","Computer Vision, Git, Hadoop","tecnico superior",0,"automocion","2025-02-11","2025-03-15",587,7.3,"Autonomous Tech","Suecia"
"AI09002","Ingeniero de Vision por Computadora",42049.0,"USD","principiante","completo","Corea del Sur","grande","hibrido","Git, SQL, Statistics, TensorFlow","tecnico superior",1,"politica","2024-08-30","2024-11-05",2280,9.8,"Cognitive Computing","Corea del Sur"
"AI09004","Ingeniero/a de Sistemas Autonomos",24765.0,"USD","principiante","autonomo","India","pequeña","remoto","Docker, Kubernetes, Mathematics, Python","doctorado",1,"energia","2024-12-11","2024-12-28",1299,10.0,"Quantum Computing Inc","India"
"AI09014","Ingeniero de Software de IA",287219.0,"SGD","ejecutivo","autonomo","Singapur","grande","hibrido","AWS, Docker, GCP, Mathematics, Scala","doctorado",11,"transporte","2024-03-18","2024-05-26",1759,5.1,"Autonomous Tech","Países Bajos"
"AI09025","Consultor de IA",190189.0,"EUR","ejecutivo","parcial","Austria","grande","hibrido","Hadoop, Java, Linux, Scala","doctorado",11,"politica","2024-02-21","2024-03-29",1380,9.4,"Neural Networks Co","Brasil"
"AI09026","Investigador de IA",110339.0,"USD","avanzado","autonomo","Estados Unidos","pequeña","remoto","Kubernetes, Python, PyTorch, TensorFlow","grado",9,"minorista","2024-08-29","2024-10-12",1207,6.2,"Quantum Computing Inc","Estados Unidos"
"AI09027","Ingeniero de Datos",198685.0,"USD","ejecutivo","temporal","Israel","grande","presencial","Kubernetes, MLOps, TensorFlow","grado",18,"minorista","2024-09-11","2024-10-07",2290,8.6,"Algorithmic Solutions","Israel"
"AI09033","Consultor de IA",35031.0,"USD","intermedio","completo","India","grande","hibrido","Data Visualization, Deep Learning, Java, Mathematics, TensorFlow","doctorado",4,"energia","2024-12-23","2025-02-18",699,7.6,"AI Innovations","India"
"AI09039","Ingeniero de Software de IA",86548.0,"JPY","principiante","autonomo","Japon","grande","presencial","Data Visualization, NLP, PyTorch, Spark, TensorFlow","doctorado",1,"educacion","2024-04-29","2024-05-30",2115,5.4,"DataVision Ltd","Japon"
"AI09045","Investigador de IA",63613.0,"USD","principiante","completo","Suecia","grande","hibrido","Linux, PyTorch, TensorFlow","grado",1,"finanzas","2024-04-23","2024-06-13",2070,5.3,"Neural Networks Co","Suecia"
"AI09053","Cientifico de Datos",46914.0,"USD","principiante","parcial","Finlandia","grande","remoto","Deep Learning, Linux, Python, Spark","grado",1,"finanzas","2024-02-26","2024-03-27",2063,5.8,"Smart Analytics","Estados Unidos"
"AI09056","Analista de Datos",73717.0,"SGD","principiante","parcial","Singapur","grande","presencial","Data Visualization, Hadoop, Python","tecnico superior",0,"politica","2025-03-05","2025-03-22",2321,8.3,"Cognitive Computing","Ucrania"
"AI09057","Ingeniero de Datos",173430.0,"AUD","ejecutivo","autonomo","Australia","mediana","remoto","Azure, Computer Vision, Spark","grado",16,"medios","2024-11-01","2024-12-24",1601,6.3,"TechCorp Inc","Indonesia"
"AI09061","Arquitecto de IA",278853.0,"USD","ejecutivo","parcial","Suecia","pequeña","hibrido","Python, SQL, Tableau","tecnico superior",16,"manufactura","2025-03-05","2025-05-04",1316,9.2,"Machine Intelligence Group","Suecia"
"AI09064","Ingeniero/a de Sistemas Autonomos",322176.0,"USD","ejecutivo","autonomo","Estados Unidos","grande","remoto","Hadoop, Python, SQL","doctorado",19,"finanzas","2024-09-04","2024-09-23",2234,9.4,"Smart Analytics","Estados Unidos"
"AI09082","Ingeniero de Software de IA",106038.0,"USD","principiante","parcial","Estados Unidos","grande","hibrido","Deep Learning, R, Spark","doctorado",1,"telecomunicaciones","2024-03-24","2024-04-15",1621,5.5,"Smart Analytics","Estados Unidos"
"AI09086","Cientifico Investigador",33763.0,"USD","principiante","completo","China","mediana","hibrido","AWS, Java, Linux, Scala, Tableau","grado",1,"automocion","2024-08-19","2024-09-26",1405,7.1,"TechCorp Inc","Sudafrica"
"AI09088","Cientifico de Datos",93819.0,"USD","avanzado","autonomo","Finlandia","grande","hibrido","GCP, Java, Kubernetes, MLOps, Scala","grado",9,"manufactura","2024-06-01","2024-06-18",1272,8.9,"DataVision Ltd","Finlandia"
"AI09090","Consultor de IA",128578.0,"AUD","ejecutivo","parcial","Australia","pequeña","presencial","Kubernetes, NLP, SQL","doctorado",19,"tecnologia","2024-11-24","2024-12-16",853,9.9,"Predictive Systems","Australia"
"AI09092","Ingeniero de Aprendizaje Profundo",82557.0,"JPY","intermedio","autonomo","Japon","grande","hibrido","MLOps, NLP, R","grado",3,"manufactura","2024-01-02","2024-02-29",1336,5.5,"Cloud AI Solutions","Colombia"
"AI09097","Ingeniero de Aprendizaje Profundo",77439.0,"USD","principiante","completo","Dinamarca","pequeña","remoto","Git, Linux, Tableau","grado",1,"tecnologia","2024-08-13","2024-09-08",526,10.0,"Predictive Systems","Dinamarca"
"AI09110","Ingeniero de Vision por Computadora",34572.0,"USD","intermedio","completo","India","pequeña","hibrido","Python, Statistics, TensorFlow","tecnico superior",4,"manufactura","2025-04-13","2025-05-02",1135,5.9,"Predictive Systems","Austria"
"AI09112","Arquitecto de IA",235688.0,"EUR","ejecutivo","parcial","Francia","grande","presencial","AWS, Data Visualization, Git, Statistics","tecnico superior",15,"transporte","2025-03-24","2025-05-18",2377,6.6,"Autonomous Tech","Argentina"
"AI09121","Ingeniero/a de Sistemas Autonomos",187489.0,"USD","ejecutivo","parcial","Corea del Sur","mediana","hibrido","Java, Kubernetes, Tableau","doctorado",17,"energia","2024-08-20","2024-10-06",2373,10.0,"TechCorp Inc","Corea del Sur"
"AI09134","Investigador/a en Machine Learning",206544.0,"JPY","ejecutivo","temporal","Japon","grande","hibrido","Data Visualization, MLOps, SQL, Statistics, TensorFlow","grado",16,"videojuegos","2024-06-13","2024-07-10",2087,6.2,"DataVision Ltd","Japon"
"AI09138","Ingeniero de Robotica",214335.0,"EUR","ejecutivo","temporal","Austria","pequeña","presencial","AWS, Hadoop, SQL","doctorado",15,"educacion","2024-10-30","2024-12-27",1232,9.5,"Machine Intelligence Group","Dinamarca"
"AI09142","Ingeniero de Software de IA",185928.0,"USD","ejecutivo","parcial","Corea del Sur","grande","hibrido","Hadoop, Scala, Spark, Statistics","doctorado",11,"consultoria","2024-05-08","2024-07-17",1047,8.2,"Algorithmic Solutions","China"
"AI09144","Analista de Datos",175467.0,"EUR","ejecutivo","temporal","Alemania","mediana","presencial","Git, Statistics, Tableau, TensorFlow","tecnico superior",15,"minorista","2025-02-10","2025-03-05",2273,6.5,"DeepTech Ventures","Alemania"
"AI09145","Director/a de Inteligencia Artificial",88766.0,"EUR","intermedio","temporal","Paises Bajos","grande","presencial","AWS, Data Visualization, R","doctorado",2,"transporte","2024-10-14","2024-11-16",850,9.0,"Digital Transformation LLC","Países Bajos"
"AI09147","Ingeniero de Aprendizaje Automatico",128271.0,"CAD","avanzado","completo","Canada","pequeña","remoto","Data Visualization, NLP, Tableau","grado",5,"politica","2024-11-15","2024-12-07",837,7.7,"Advanced Robotics","Canada"
"AI09148","Ingeniero de Aprendizaje Automatico",123580.0,"EUR","avanzado","completo","Francia","grande","presencial","Deep Learning, NLP, Spark","grado",9,"educacion","2025-03-13","2025-05-21",1067,8.3,"AI Innovations","Francia"
"AI09150","Especialista en IA",46762.0,"USD","principiante","parcial","Irlanda","pequeña","remoto","Deep Learning, PyTorch, Scala, SQL, Tableau","doctorado",1,"politica","2025-03-26","2025-05-25",1596,9.3,"Machine Intelligence Group","Irlanda"
"AI09156","Cientifico Investigador",100848.0,"USD","intermedio","temporal","Noruega","grande","remoto","AWS, Docker, Git","grado",2,"energia","2024-08-19","2024-09-28",752,6.5,"Smart Analytics","Noruega"
"AI09162","Arquitecto de IA",39306.0,"USD","avanzado","temporal","India","grande","remoto","AWS, Git, Linux, MLOps, Tableau","tecnico superior",7,"automocion","2025-04-23","2025-05-24",703,6.6,"Smart Analytics","India"
"AI09165","Arquitecto de IA",92563.0,"USD","principiante","autonomo","Estados Unidos","grande","remoto","Computer Vision, Kubernetes, NLP, Python","tecnico superior",0,"educacion","2024-09-29","2024-10-17",2497,9.7,"Cloud AI Solutions","Estados Unidos"
"AI09166","Cientifico de Datos",56883.0,"USD","principiante","autonomo","Finlandia","pequeña","hibrido","Hadoop, Python, Tableau","grado",1,"energia","2024-08-25","2024-10-24",2304,5.1,"Advanced Robotics","Finlandia"
"AI09172","Ingeniero/a de Sistemas Autonomos",30269.0,"USD","principiante","autonomo","India","pequeña","hibrido","Git, Kubernetes, MLOps, NLP, TensorFlow","doctorado",1,"minorista","2024-12-02","2024-12-23",1413,6.7,"Future Systems","Israel"
"AI09177","Investigador de IA",44253.0,"USD","intermedio","temporal","China","pequeña","hibrido","Azure, Hadoop, Kubernetes, Python, Scala","grado",2,"energia","2025-01-02","2025-02-15",1158,8.5,"Quantum Computing Inc","Finlandia"
"AI09178","Consultor de IA",130321.0,"GBP","avanzado","autonomo","Reino Unido","pequeña","hibrido","MLOps, Scala, SQL","doctorado",7,"tecnologia","2024-04-29","2024-05-18",2064,8.7,"Advanced Robotics","Reino Unido"
"AI09179","Cientifico Investigador",163239.0,"EUR","ejecutivo","completo","Francia","grande","presencial","Data Visualization, Deep Learning, Git, Linux","grado",13,"salud","2024-09-06","2024-11-17",766,9.0,"Smart Analytics","Francia"
"AI09180","Cientifico Investigador",88353.0,"CAD","intermedio","autonomo","Canada","grande","remoto","AWS, Git, Linux, R, SQL","grado",4,"manufactura","2024-05-06","2024-05-31",1684,7.6,"Algorithmic Solutions","Filipinas"
"AI09183","Ingeniero/a de Sistemas Autonomos",176930.0,"JPY","avanzado","autonomo","Japon","mediana","hibrido","Azure, Deep Learning, Kubernetes, MLOps","doctorado",7,"salud","2024-03-24","2024-04-25",1765,6.9,"DeepTech Ventures","Japon"
"AI09186","Ingeniero de Robotica",274887.0,"USD","ejecutivo","completo","Finlandia","pequeña","hibrido","Azure, Git, Linux, Python, TensorFlow","doctorado",18,"medios","2025-03-19","2025-05-06",524,5.2,"Quantum Computing Inc","Finlandia"
"AI09188","Especialista en IA",58945.0,"CAD","principiante","autonomo","Canada","pequeña","remoto","Linux, R, SQL","doctorado",0,"educacion","2024-12-30","2025-02-24",1925,8.9,"Machine Intelligence Group","Sudafrica"
"AI09198","Ingeniero de Aprendizaje Profundo",171051.0,"EUR","ejecutivo","parcial","Austria","grande","hibrido","AWS, Python, TensorFlow","grado",13,"consultoria","2024-05-21","2024-07-03",1012,8.5,"Algorithmic Solutions","Canada"
"AI09202","Cientifico Investigador",149562.0,"USD","ejecutivo","autonomo","Finlandia","grande","presencial","Kubernetes, Python, Scala, SQL, Tableau","grado",16,"educacion","2024-10-12","2024-12-08",1386,7.2,"Cloud AI Solutions","Finlandia"
"AI09204","Analista de Datos",102655.0,"USD","intermedio","temporal","Noruega","mediana","remoto","Computer Vision, Git, PyTorch","tecnico superior",2,"telecomunicaciones","2024-12-02","2025-02-12",721,5.4,"TechCorp Inc","Noruega"
"AI09207","Arquitecto de IA",64099.0,"EUR","intermedio","parcial","Francia","grande","remoto","Computer Vision, Docker, Java, Scala, Spark","tecnico superior",4,"educacion","2024-11-15","2024-12-08",2247,5.1,"Cognitive Computing","Japon"
"AI09218","Cientifico/a de Datos Principal",76244.0,"USD","principiante","parcial","Estados Unidos","grande","hibrido","PyTorch, Statistics, TensorFlow","grado",1,"politica","2024-09-24","2024-11-27",2133,5.8,"Cloud AI Solutions","Nigeria"
"AI09230","Cientifico/a de Datos Principal",81950.0,"USD","avanzado","completo","Corea del Sur","pequeña","hibrido","Azure, Python, SQL, TensorFlow","grado",9,"inmobiliaria","2025-01-27","2025-03-31",1513,6.6,"Predictive Systems","Corea del Sur"
"AI09232","Especialista en IA",194139.0,"CHF","avanzado","temporal","Suiza","grande","hibrido","AWS, Deep Learning, Java, Kubernetes, MLOps","doctorado",7,"minorista","2024-06-18","2024-07-23",2017,9.3,"Cognitive Computing","Rumania"
"AI09240","Ingeniero de Datos",68565.0,"SGD","principiante","parcial","Singapur","pequeña","hibrido","Azure, Computer Vision, Data Visualization, Kubernetes, Statistics","grado",0,"minorista","2024-03-05","2024-04-21",2290,6.2,"Quantum Computing Inc","Singapur"
"AI09248","Ingeniero de Aprendizaje Automatico",115588.0,"USD","avanzado","autonomo","Suecia","grande","hibrido","Docker, GCP, Mathematics, Tableau","grado",7,"videojuegos","2025-02-23","2025-03-10",1018,7.5,"DataVision Ltd","Nueva Zelanda"
"AI09257","Ingeniero de Procesamiento de Lenguaje Natural",86054.0,"CAD","intermedio","autonomo","Canada","grande","presencial","Azure, Kubernetes, Python, PyTorch, TensorFlow","grado",3,"inmobiliaria","2024-07-08","2024-08-17",680,5.3,"Cognitive Computing","India"
"AI09268","Ingeniero de Procesamiento de Lenguaje Natural",61294.0,"EUR","principiante","temporal","Francia","grande","presencial","Data Visualization, Hadoop, Scala, SQL","grado",0,"energia","2024-09-29","2024-10-28",1878,7.2,"Cloud AI Solutions","Francia"
"AI09274","Ingeniero de Robotica",295783.0,"USD","ejecutivo","completo","Dinamarca","grande","hibrido","Java, NLP, PyTorch, Spark","doctorado",12,"energia","2024-06-03","2024-07-17",2053,10.0,"Cloud AI Solutions","Alemania"
"AI09277","Director/a de Inteligencia Artificial",122788.0,"USD","avanzado","temporal","Irlanda","grande","remoto","GCP, Python, Scala, TensorFlow","doctorado",7,"minorista","2024-04-19","2024-06-19",2250,9.2,"Algorithmic Solutions","China"
"AI09278","Cientifico Investigador",124194.0,"USD","avanzado","parcial","Suecia","grande","presencial","Data Visualization, Docker, Git, NLP, Scala","grado",8,"videojuegos","2024-01-05","2024-02-24",1663,7.6,"DataVision Ltd","Suecia"
"AI09280","Ingeniero de Datos",106557.0,"CHF","intermedio","parcial","Suiza","grande","remoto","GCP, Java, TensorFlow","grado",3,"telecomunicaciones","2024-11-22","2024-12-10",2401,7.1,"Autonomous Tech","Suiza"
"AI09283","Especialista en IA",57593.0,"USD","principiante","temporal","Israel","grande","remoto","AWS, Kubernetes, Python","doctorado",0,"inmobiliaria","2024-09-14","2024-09-30",912,6.9,"Algorithmic Solutions","Ucrania"
"AI09285","Consultor de IA",135399.0,"CHF","intermedio","temporal","Suiza","pequeña","remoto","Kubernetes, NLP, Spark, TensorFlow","doctorado",3,"consultoria","2024-04-04","2024-05-28",1618,9.2,"Future Systems","Suiza"
"AI09288","Director/a de Inteligencia Artificial",61774.0,"USD","avanzado","autonomo","India","grande","remoto","Hadoop, Java, R, Tableau","doctorado",6,"inmobiliaria","2024-12-05","2025-02-15",2230,7.1,"Autonomous Tech","India"
"AI09293","Ingeniero de Software de IA",142040.0,"CAD","ejecutivo","temporal","Canada","grande","hibrido","Data Visualization, Kubernetes, Mathematics, R, SQL","doctorado",17,"telecomunicaciones","2024-04-18","2024-05-31",1401,6.1,"Digital Transformation LLC","Canada"
"AI09305","Ingeniero de Datos",221161.0,"EUR","ejecutivo","completo","Alemania","grande","hibrido","Computer Vision, Kubernetes, TensorFlow","grado",19,"salud","2024-12-24","2025-01-19",725,6.8,"Cognitive Computing","Australia"
"AI09307","Cientifico de Datos",95043.0,"SGD","intermedio","autonomo","Singapur","pequeña","hibrido","Python, Tableau, TensorFlow","grado",2,"manufactura","2024-08-02","2024-10-14",2189,9.3,"Advanced Robotics","Singapur"
"AI09308","Consultor de IA",39308.0,"USD","principiante","parcial","Corea del Sur","pequeña","presencial","Deep Learning, Git, Kubernetes, Spark, TensorFlow","doctorado",1,"transporte","2024-05-06","2024-06-20",1885,7.6,"Predictive Systems","Polonia"
"AI09310","Analista de Datos",107506.0,"EUR","intermedio","completo","Paises Bajos","grande","remoto","Data Visualization, Docker, Python","tecnico superior",3,"educacion","2024-07-29","2024-09-08",2123,5.7,"Smart Analytics","Irlanda"
"AI09311","Arquitecto de IA",161533.0,"USD","ejecutivo","autonomo","Irlanda","grande","remoto","Data Visualization, Deep Learning, Git, TensorFlow","tecnico superior",14,"energia","2024-08-20","2024-09-29",2120,8.0,"Smart Analytics","Irlanda"
"AI09312","Investigador/a en Machine Learning",106952.0,"EUR","intermedio","autonomo","Alemania","mediana","presencial","Docker, Git, Kubernetes, Tableau, TensorFlow","grado",4,"tecnologia","2025-04-07","2025-05-12",1647,5.0,"TechCorp Inc","Alemania"
"AI09313","Investigador/a en Machine Learning",117619.0,"JPY","intermedio","parcial","Japon","pequeña","remoto","Deep Learning, GCP, MLOps, NLP, Python","grado",3,"manufactura","2024-04-17","2024-06-20",1171,7.2,"Predictive Systems","Japon"
"AI09319","Investigador de IA",64161.0,"SGD","principiante","temporal","Singapur","pequeña","remoto","Computer Vision, Docker, GCP, Hadoop","grado",0,"politica","2024-09-17","2024-10-15",1222,7.1,"Machine Intelligence Group","Singapur"
"AI09322","Ingeniero de Procesamiento de Lenguaje Natural",116882.0,"EUR","intermedio","autonomo","Paises Bajos","grande","remoto","Azure, Computer Vision, Java, Kubernetes","grado",2,"transporte","2024-03-22","2024-05-14",893,7.7,"Autonomous Tech","Ucrania"
"AI09342","Consultor de IA",160503.0,"EUR","avanzado","autonomo","Francia","grande","hibrido","AWS, Data Visualization, Python","doctorado",8,"politica","2024-12-05","2025-01-07",1991,7.0,"Algorithmic Solutions","Australia"
"AI09343","Ingeniero de Aprendizaje Automatico",120317.0,"USD","avanzado","completo","Israel","grande","hibrido","Docker, Linux, SQL, Tableau, TensorFlow","grado",6,"educacion","2025-01-05","2025-02-20",1725,9.6,"Neural Networks Co","Israel"
